geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
8040,-23.51,-46.45,sao paulo,SP
8050,-23.51,-46.46,sao paulo,SP
8061,-23.5,-46.46,sao paulo,SP
8031,-23.49,-46.48,sao paulo,SP
8072,-23.49,-46.46,sao paulo,SP
8060,-23.5,-46.45,sao paulo,SP
8070,-23.49,-46.46,sao paulo,SP
8062,-23.51,-46.47,sao paulo,SP
8020,-23.51,-46.44,sao paulo,SP
8021,-23.5,-46.43,sao paulo,SP
8150,-23.53,-46.41,são paulo,SP
8121,-23.5,-46.38,sao paulo,SP
8151,-23.52,-46.41,sao paulo,SP
8142,-23.52,-46.39,sao paulo,SP
8140,-23.5,-46.4,sao paulo,SP
8191,-23.48,-46.38,sao paulo,SP
8161,-23.5,-46.41,sao paulo,SP
8190,-23.49,-46.4,sao paulo,SP
8131,-23.5,-46.37,sao paulo,SP
8122,-23.5,-46.38,sao paulo,SP
8130,-23.51,-46.37,sao paulo,SP
8141,-23.52,-46.4,sao paulo,SP
8143,-23.52,-46.4,sao paulo,SP
8160,-23.5,-46.42,são paulo,SP
8110,-23.5,-46.4,sao paulo,SP
8111,-23.5,-46.37,sao paulo,SP
8120,-23.5,-46.39,sao paulo,SP
8132,-23.51,-46.38,sao paulo,SP
8180,-23.49,-46.42,sao paulo,SP
8115,-23.48,-46.38,sao paulo,SP
8152,-23.51,-46.41,sao paulo,SP
8253,-23.56,-46.44,sao paulo,SP
8290,-23.55,-46.45,sao paulo,SP
8210,-23.53,-46.44,sao paulo,SP
8275,-23.58,-46.48,sao paulo,SP
8241,-23.52,-46.43,sao paulo,SP
8220,-23.54,-46.46,sao paulo,SP
8255,-23.55,-46.44,sao paulo,SP
8257,-23.55,-46.43,sao paulo,SP
8295,-23.56,-46.52,sao paulo,SP
8225,-23.52,-46.46,sao paulo,SP
8230,-23.52,-46.45,sao paulo,SP
8247,-23.54,-46.44,sao paulo,SP
8226,-23.52,-46.46,sao paulo,SP
8235,-23.52,-46.47,sao paulo,SP
8215,-23.54,-46.45,sao paulo,SP
8260,-23.56,-46.43,sao paulo,SP
8285,-23.55,-46.47,sao paulo,SP
8223,-23.52,-46.47,sao paulo,SP
8245,-23.53,-46.43,são paulo,SP
8246,-23.53,-46.44,são paulo,SP
8270,-23.56,-46.46,sao paulo,SP
8280,-23.56,-46.48,sao paulo,SP
8250,-23.54,-46.43,sao paulo,SP
8240,-23.52,-46.44,sao paulo,SP
8265,-23.58,-46.45,sao paulo,SP
8248,-23.53,-46.43,sao paulo,SP
8233,-23.53,-46.47,sao paulo,SP
8320,-23.64,-46.46,sao paulo,SP
8343,-23.61,-46.45,sao paulo,SP
8375,-23.59,-46.45,sao paulo,SP
8330,-23.62,-46.46,sao paulo,SP
8344,-23.61,-46.45,sao paulo,SP
8341,-23.6,-46.46,sao paulo,SP
8310,-23.63,-46.46,sao paulo,SP
8390,-23.63,-46.44,sao paulo,SP
8346,-23.57,-46.78,são paulo,SP
8380,-23.6,-46.44,sao paulo,SP
8371,-23.6,-46.42,sao paulo,SP
8370,-23.59,-46.44,sao paulo,SP
8340,-23.62,-46.46,sao paulo,SP
8331,-23.61,-46.47,sao paulo,SP
8311,-23.63,-46.46,são paulo,SP
8391,-23.86,-46.71,são paulo,SP
8382,-23.61,-46.42,sao paulo,SP
8347,-23.55,-46.65,sao paulo,SP
8381,-23.61,-46.43,sao paulo,SP
8345,-23.61,-46.45,são paulo,SP
8372,-23.6,-46.44,sao paulo,SP
8383,-23.62,-46.43,sao paulo,SP
8321,-23.61,-46.48,sao paulo,SP
8373,-23.43,-46.57,sao paulo,SP
8395,-23.62,-46.45,são paulo,SP
8470,-23.6,-46.39,são paulo,SP
8450,-23.54,-46.41,sao paulo,SP
8460,-23.55,-46.39,sao paulo,SP
8430,-23.53,-46.42,são paulo,SP
8412,-23.55,-46.41,sao paulo,SP
8411,-23.56,-46.42,sao paulo,SP
8420,-23.55,-46.45,sao paulo,SP
8461,-23.56,-46.4,sao paulo,SP
8421,-23.57,-46.42,sao paulo,SP
8451,-23.54,-46.4,sao paulo,SP
8452,-23.54,-46.39,sao paulo,SP
8440,-23.54,-46.41,sao paulo,SP
8465,-23.56,-46.4,sao paulo,SP
8485,-23.6,-46.41,sao paulo,SP
8474,-23.58,-46.4,sao paulo,SP
8490,-23.57,-46.41,sao paulo,SP
8410,-23.55,-46.42,são paulo,SP
8431,-23.53,-46.41,sao paulo,SP
8475,-23.59,-46.4,sao paulo,SP
8473,-23.53,-46.64,sao paulo,SP
8471,-23.6,-46.4,sao paulo,SP
8441,-23.53,-46.4,sao paulo,SP
8472,-23.57,-46.4,sao paulo,SP
8466,-23.56,-46.39,sao paulo,SP
8404,-23.53,-46.41,sao paulo,SP
8558,-23.51,-46.34,poa,SP
8577,-23.48,-46.37,itaquaquecetuba,SP
8530,-23.54,-46.37,ferraz de vasconcelos,SP
8551,-23.52,-46.34,poa,SP
8598,-23.46,-46.33,itaquaquecetuba,SP
8567,-23.55,-46.35,poa,SP
8557,-23.51,-46.34,poá,SP
8538,-23.53,-46.39,ferraz de vasconcelos,SP
8544,-23.53,-46.36,ferraz de vasconcelos,SP
8559,-23.52,-46.33,poa,SP
8599,-23.46,-46.34,itaquaquecetuba,SP
8505,-23.55,-46.37,ferraz de vasconcelos,SP
8550,-23.52,-46.34,poá,SP
8597,-23.46,-46.31,itaquaquecetuba,SP
8560,-23.54,-46.34,poa,SP
8566,-23.54,-46.35,poa,SP
8582,-23.45,-46.36,itaquaquecetuba,SP
8595,-23.48,-46.3,itaquaquecetuba,SP
8591,-23.45,-46.3,itaquaquecetuba,SP
8573,-23.5,-46.36,itaquaquecetuba,SP
8561,-23.53,-46.34,poa,SP
8543,-23.52,-46.37,ferraz de vasconcelos,SP
8572,-23.5,-46.34,itaquaquecetuba,SP
8542,-23.52,-46.37,ferraz de vasconcelos,SP
8570,-23.48,-46.35,itaquaquecetuba,SP
8580,-23.45,-46.35,itaquaquecetuba,SP
8588,-23.44,-46.32,itaquaquecetuba,SP
8510,-23.56,-46.36,ferraz de vasconcelos,SP
8596,-23.47,-46.31,itaquaquecetuba,SP
8536,-23.54,-46.38,ferraz de vasconcelos,SP
8501,-23.54,-46.36,ferraz de vasconcelos,SP
8555,-23.51,-46.35,poa,SP
8589,-23.43,-46.3,itaquaquecetuba,SP
8553,-23.52,-46.36,poa,SP
8574,-23.51,-46.36,itaquaquecetuba,SP
8503,-23.55,-46.36,ferraz de vasconcelos,SP
8562,-23.53,-46.35,poa,SP
8568,-23.56,-46.35,poa,SP
8529,-23.55,-46.37,ferraz de vasconcelos,SP
8540,-23.52,-46.38,ferraz de vasconcelos,SP
8576,-23.49,-46.36,itaquaquecetuba,SP
8506,-23.56,-46.37,ferraz de vasconcelos,SP
8583,-23.44,-46.38,itaquaquecetuba,SP
8556,-23.52,-46.35,poa,SP
8500,-23.54,-46.37,ferraz de vasconcelos,SP
8525,-23.56,-46.39,ferraz de vasconcelos,SP
8537,-23.53,-46.39,ferraz de vasconcelos,SP
8563,-23.53,-46.35,poá,SP
8564,-23.54,-46.35,poa,SP
8584,-23.42,-46.35,itaquaquecetuba,SP
8552,-23.53,-46.36,poá,SP
8507,-23.56,-46.37,ferraz de vasconcelos,SP
8554,-23.51,-46.37,poá,SP
8533,-23.55,-46.38,ferraz de vasconcelos,SP
8565,-23.54,-46.34,poa,SP
8579,-23.46,-46.38,itaquaquecetuba,SP
8545,-23.53,-46.37,ferraz de vasconcelos,SP
8590,-23.44,-46.28,itaquaquecetuba,SP
8502,-23.54,-46.36,ferraz de vasconcelos,SP
8581,-23.46,-46.35,itaquaquecetuba,SP
8594,-23.49,-46.3,itaquaquecetuba,SP
8575,-23.5,-46.36,itaquaquecetuba,SP
8534,-23.55,-46.38,ferraz de vasconcelos,SP
8571,-23.49,-46.35,itaquaquecetuba,SP
8531,-23.54,-46.37,ferraz de vasconcelos,SP
8504,-23.56,-46.36,ferraz de vasconcelos,SP
8527,-23.55,-46.38,ferraz de vasconcelos,SP
8593,-23.44,-46.32,itaquaquecetuba,SP
8526,-23.56,-46.39,ferraz de vasconcelos,SP
8539,-23.53,-46.38,ferraz de vasconcelos,SP
8587,-23.43,-46.32,itaquaquecetuba,SP
8532,-23.54,-46.38,ferraz de vasconcelos,SP
8592,-23.47,-46.29,itaquaquecetuba,SP
8578,-23.47,-46.38,itaquaquecetuba,SP
8535,-23.55,-46.39,ferraz de vasconcelos,SP
8586,-23.44,-46.34,itaquaquecetuba,SP
8528,-23.55,-46.37,ferraz de vasconcelos,SP
8541,-23.52,-46.37,ferraz de vasconcelos,SP
8508,-23.56,-46.37,ferraz de vasconcelos,SP
8515,-23.58,-46.37,ferraz de vasconcelos,SP
8509,-23.57,-46.36,ferraz de vasconcelos,SP
8514,-23.57,-46.37,ferraz de vasconcelos,SP
8513,-23.58,-46.37,ferraz de vasconcelos,SP
8585,-23.49,-46.35,itaquaquecetuba,SP
8517,-23.57,-46.37,ferraz de vasconcelos,SP
8663,-23.57,-46.34,suzano,SP
8690,-23.5,-46.32,suzano,SP
8615,-23.55,-46.3,suzano,SP
8665,-23.56,-46.31,suzano,SP
8610,-23.54,-46.3,suzano,SP
8689,-23.53,-46.31,suzano,SP
8696,-23.51,-46.29,suzano,SP
8694,-23.51,-46.3,suzano,SP
8674,-23.55,-46.32,suzano,SP
8660,-23.56,-46.34,suzano,SP
8676,-23.55,-46.31,suzano,SP
8675,-23.54,-46.31,suzano,SP
8693,-23.5,-46.31,suzano,SP
8670,-23.54,-46.33,suzano,SP
8673,-23.55,-46.32,suzano,SP
8620,-23.63,-46.3,suzano,SP
8671,-23.54,-46.33,suzano,SP
8625,-23.65,-46.31,suzano,SP
8630,-23.65,-46.32,suzano,SP
8664,-23.55,-46.33,suzano,SP
8616,-23.56,-46.29,suzano,SP
8683,-23.53,-46.31,suzano,SP
8633,-23.66,-46.31,suzano,SP
8695,-23.5,-46.28,suzano,SP
8635,-23.65,-46.34,suzano,SP
8613,-23.54,-46.28,suzano,SP
8680,-23.53,-46.32,suzano,SP
8655,-23.6,-46.31,suzano,SP
8686,-23.53,-46.29,suzano,SP
8656,-23.59,-46.3,suzano,SP
8640,-23.64,-46.33,suzano,SP
8685,-23.52,-46.31,suzano,SP
8692,-23.49,-46.32,suzano,SP
8650,-23.58,-46.32,suzano,SP
8621,-23.5,-46.27,suzano,SP
8653,-23.62,-46.32,suzano,SP
8666,-23.58,-46.31,suzano,SP
8717,-23.54,-46.19,mogi das cruzes,SP
8771,-23.51,-46.21,mogi das cruzes,SP
8744,-23.55,-46.22,mogi das cruzes,SP
8720,-23.54,-46.18,mogi das cruzes,SP
8790,-23.53,-46.17,mogi das cruzes,SP
8780,-23.52,-46.18,mogi das cruzes,SP
8773,-23.52,-46.19,mogi das cruzes,SP
8710,-23.52,-46.19,mogi das cruzes,SP
8730,-23.53,-46.2,mogi das cruzes,SP
8742,-23.55,-46.21,mogi das cruzes,SP
8775,-23.5,-46.19,mogi das cruzes,SP
8743,-23.55,-46.21,mogi das cruzes,SP
8715,-23.53,-46.18,mogi das cruzes,SP
8725,-23.56,-46.18,mogi das cruzes,SP
8770,-23.52,-46.2,mogi das cruzes,SP
8738,-23.56,-46.2,mogi das cruzes,SP
8737,-23.51,-46.2,mogi das cruzes,SP
8752,-23.55,-46.26,mogi das cruzes,SP
8761,-23.56,-46.22,mogi das cruzes,SP
8740,-23.54,-46.21,mogi das cruzes,SP
8795,-23.53,-46.18,mogi das cruzes,SP
8750,-23.55,-46.25,mogi das cruzes,SP
8745,-23.55,-46.24,mogi das cruzes,SP
8735,-23.53,-46.21,mogi das cruzes,SP
8774,-23.46,-46.28,mogi das cruzes,SP
8763,-23.58,-46.23,mogi das cruzes,SP
8760,-23.57,-46.22,mogi das cruzes,SP
8751,-23.67,-46.23,mogi das cruzes,SP
8765,-23.67,-46.19,mogi das cruzes,SP
8766,-23.54,-46.19,mogi das cruzes,SP
8762,-23.58,-46.22,mogi das cruzes,SP
8772,-23.49,-46.28,mogi das cruzes,SP
8726,-23.56,-46.18,mogi das cruzes,SP
8793,-23.54,-46.16,mogi das cruzes,SP
8747,-23.56,-46.21,mogi das cruzes,SP
8727,-23.57,-46.19,mogi das cruzes,SP
8746,-23.56,-46.2,mogi das cruzes,SP
8753,-23.54,-46.18,mogi das cruzes,SP
8767,-23.64,-46.12,mogi das cruzes,SP
8755,-23.54,-46.17,mogi das cruzes,SP
8779,-23.36,-46.16,mogi das cruzes,SP
8831,-23.61,-46.23,mogi das cruzes,SP
8830,-23.52,-46.14,mogi das cruzes,SP
8810,-23.51,-46.15,mogi das cruzes,SP
8850,-23.48,-46.08,mogi das cruzes,SP
8820,-23.51,-46.15,mogi das cruzes,SP
8840,-23.48,-46.14,mogi das cruzes,SP
8880,-23.52,-46.19,mogi das cruzes,SP
8832,-23.52,-46.1,mogi das cruzes,SP
8833,-23.53,-46.2,mogi das cruzes,SP
8970,-23.53,-45.85,salesopolis,SP
8940,-23.57,-46.04,biritiba-mirim,SP
8900,-23.41,-46.02,guararema,SP
9070,-23.65,-46.55,santo andre,SP
9041,-23.67,-46.53,santo andre,SP
9061,-23.65,-46.55,santo andré,SP
9090,-23.65,-46.54,santo andre,SP
9050,-23.67,-46.54,santo andré,SP
9010,-23.66,-46.53,santo andre,SP
9080,-23.64,-46.54,santo andre,SP
9060,-23.66,-46.55,santo andre,SP
9015,-23.67,-46.52,santo andre,SP
9071,-23.65,-46.55,santo andre,SP
9051,-23.68,-46.55,santo andre,SP
9020,-23.66,-46.53,santo andre,SP
9040,-23.73,-46.48,santo andre,SP
9030,-23.67,-46.53,santo andré,SP
9091,-23.66,-46.55,santo andre,SP
9111,-23.67,-46.5,santo andre,SP
9171,-23.7,-46.51,santo andre,SP
9185,-23.69,-46.53,santo andre,SP
9180,-23.7,-46.53,santo andre,SP
9131,-23.7,-46.5,santo andre,SP
9182,-23.69,-46.53,santo andré,SP
9121,-23.69,-46.5,santo andre,SP
9175,-23.69,-46.52,santo andre,SP
9172,-23.7,-46.52,santo andre,SP
9112,-23.67,-46.49,santo andre,SP
9110,-23.67,-46.51,santo andre,SP
9120,-23.67,-46.5,santo andre,SP
9160,-23.77,-46.46,santo andre,SP
9130,-23.68,-46.51,santo andré,SP
9190,-23.67,-46.54,santo andré,SP
9181,-23.69,-46.53,santo andre,SP
9170,-23.67,-46.51,santo andré,SP
9195,-23.68,-46.52,santo andre,SP
9132,-23.71,-46.5,santo andre,SP
9176,-23.68,-46.52,santo andre,SP
9133,-23.74,-46.47,santo andre,SP
9134,-23.73,-46.48,santo andre,SP
9139,-23.72,-46.51,santo andre,SP
9163,-23.76,-46.47,santo andré,SP
9150,-23.78,-46.3,santo andre,SP
9161,-23.77,-46.46,santo andré,SP
9169,-23.71,-46.52,santo andre,SP
9124,-23.74,-46.48,santo andre,SP
9230,-23.62,-46.53,santo andre,SP
9220,-23.62,-46.54,santo andré,SP
9290,-23.64,-46.51,santo andre,SP
9210,-23.64,-46.52,santo andre,SP
9280,-23.64,-46.5,santo andre,SP
9271,-23.64,-46.51,santo andre,SP
9260,-23.63,-46.5,santo andre,SP
9270,-23.64,-46.5,santo andre,SP
9291,-23.65,-46.52,santo andre,SP
9272,-23.65,-46.49,santo andre,SP
9240,-23.63,-46.52,santo andre,SP
9251,-23.63,-46.51,santo andre,SP
9250,-23.63,-46.51,santo andré,SP
9241,-23.63,-46.52,santo andre,SP
9273,-23.65,-46.5,santo andré,SP
9238,-23.66,-46.52,santo andre,SP
9274,-23.66,-46.5,santo andré,SP
9350,-23.68,-46.45,maua,SP
9380,-23.63,-46.48,maua,SP
9351,-23.68,-46.43,maua,SP
9370,-23.67,-46.47,mauá,SP
9330,-23.66,-46.43,maua,SP
9371,-23.67,-46.48,maua,SP
9360,-23.68,-46.46,mauá,SP
9361,-23.71,-46.46,maua,SP
9340,-23.67,-46.43,maua,SP
9310,-23.68,-46.45,maua,SP
9381,-23.66,-46.47,maua,SP
9321,-23.65,-46.43,maua,SP
9331,-23.67,-46.42,maua,SP
9390,-23.66,-46.45,maua,SP
9341,-23.68,-46.42,maua,SP
9320,-23.66,-46.44,mauá,SP
9334,-23.67,-46.41,maua,SP
9335,-23.67,-46.42,maua,SP
9333,-23.65,-46.42,mauá,SP
9332,-23.66,-46.42,maua,SP
9372,-23.7,-46.46,maua,SP
9311,-23.68,-46.45,maua,SP
9336,-23.66,-46.41,maua,SP
9391,-23.65,-46.45,maua,SP
9389,-23.63,-46.48,maua,SP
9312,-23.67,-46.45,maua,SP
9400,-23.71,-46.41,ribeirão pires,SP
9435,-23.66,-46.36,ribeirao pires,SP
9404,-23.68,-46.42,ribeirao pires,SP
9450,-23.74,-46.39,rio grande da serra,SP
9405,-23.7,-46.41,ribeirao pires,SP
9430,-23.7,-46.4,ribeirao pires,SP
9416,-23.73,-46.44,ribeirao pires,SP
9403,-23.69,-46.44,ribeirao pires,SP
9440,-23.7,-46.37,ribeirão pires,SP
9401,-23.7,-46.41,ribeirao pires,SP
9420,-23.72,-46.41,ribeirão pires,SP
9411,-23.72,-46.4,ribeirão pires,SP
9406,-23.71,-46.4,ribeirão pires,SP
9432,-23.69,-46.4,ribeirão pires,SP
9402,-23.71,-46.41,ribeirão pires,SP
9424,-23.71,-46.42,ribeirao pires,SP
9445,-23.69,-46.36,ribeirão pires,SP
9444,-23.7,-46.34,ribeirao pires,SP
9431,-23.69,-46.39,ribeirao pires,SP
9423,-23.72,-46.42,ribeirao pires,SP
9441,-23.68,-46.37,ribeirao pires,SP
9415,-23.75,-46.44,ribeirao pires,SP
9412,-23.73,-46.42,ribeirao pires,SP
9407,-23.7,-46.4,ribeirao pires,SP
9410,-23.71,-46.39,ribeirao pires,SP
9421,-23.72,-46.42,ribeirao pires,SP
9426,-23.7,-46.44,ribeirao pires,SP
9434,-23.66,-46.37,ribeirao pires,SP
9425,-23.71,-46.43,ribeirao pires,SP
9442,-23.68,-46.36,ribeirão pires,SP
9433,-23.67,-46.38,ribeirao pires,SP
9443,-23.68,-46.35,ribeirao pires,SP
9422,-23.72,-46.43,ribeirao pires,SP
9436,-23.65,-46.37,ribeirao pires,SP
9414,-23.75,-46.44,ribeirao pires,SP
9413,-23.74,-46.43,ribeirao pires,SP
9581,-23.64,-46.58,sao caetano do sul,SP
9560,-23.63,-46.55,sao caetano do sul,SP
9531,-23.62,-46.57,sao caetano do sul,SP
9540,-23.63,-46.57,sao caetano do sul,SP
9530,-23.62,-46.57,sao caetano do sul,SP
9570,-23.64,-46.57,sao caetano do sul,SP
9541,-23.62,-46.57,sao caetano do sul,SP
9521,-23.61,-46.57,sao caetano do sul,SP
9572,-23.64,-46.56,sao caetano do sul,SP
9551,-23.62,-46.55,sao caetano do sul,SP
9580,-23.64,-46.57,sao caetano do sul,SP
9510,-23.61,-46.57,são caetano do sul,SP
9571,-23.63,-46.57,são caetano do sul,SP
9550,-23.62,-46.55,sao caetano do sul,SP
9520,-23.61,-46.57,sao caetano do sul,SP
9561,-23.64,-46.56,sao caetano do sul,SP
9670,-23.66,-46.6,sao bernardo do campo,SP
9657,-23.67,-46.61,sao bernardo do campo,SP
9690,-23.67,-46.59,são bernardo do campo,SP
9668,-23.66,-46.62,sao bernardo do campo,SP
9663,-23.66,-46.6,sao bernardo do campo,SP
9635,-23.65,-46.57,sao bernardo do campo,SP
9618,-23.67,-46.56,sao bernardo do campo,SP
9607,-23.67,-46.56,sao bernardo do campo,SP
9624,-23.66,-46.57,sao bernardo do campo,SP
9686,-23.67,-46.59,sao bernardo do campo,SP
9682,-23.67,-46.6,sao bernardo do campo,SP
9634,-23.65,-46.57,sao bernardo do campo,SP
9660,-23.7,-46.56,sao bernardo do campo,SP
9683,-23.67,-46.6,sao bernardo do campo,SP
9664,-23.66,-46.61,sao bernardo do campo,SP
9623,-23.66,-46.57,sao bernardo do campo,SP
9617,-23.67,-46.56,sao bernardo do campo,SP
9616,-23.66,-46.56,sao bernardo do campo,SP
9627,-23.66,-46.57,sao bernardo do campo,SP
9662,-23.66,-46.6,são bernardo do campo,SP
9667,-23.66,-46.61,sao bernardo do campo,SP
9632,-23.66,-46.57,sao bernardo do campo,SP
9693,-23.67,-46.58,sao bernardo do campo,SP
9636,-23.65,-46.58,sao bernardo do campo,SP
9656,-23.66,-46.6,sao bernardo do campo,SP
9619,-23.67,-46.56,sao bernardo do campo,SP
9687,-23.67,-46.6,sao bernardo do campo,SP
9685,-23.66,-46.59,sao bernardo do campo,SP
9606,-23.68,-46.56,sao bernardo do campo,SP
9655,-23.65,-46.59,sao bernardo do campo,SP
9626,-23.66,-46.57,sao bernardo do campo,SP
9641,-23.65,-46.58,são bernardo do campo,SP
9691,-23.67,-46.59,sao bernardo do campo,SP
9629,-23.66,-46.57,sao bernardo do campo,SP
9694,-23.67,-46.58,sao bernardo do campo,SP
9620,-23.67,-46.57,são bernardo do campo,SP
9642,-23.65,-46.58,sao bernardo do campo,SP
9621,-23.66,-46.57,sao bernardo do campo,SP
9666,-23.66,-46.61,sao bernardo do campo,SP
9608,-23.68,-46.56,sao bernardo do campo,SP
9605,-23.66,-46.57,são bernardo do campo,SP
9688,-23.67,-46.59,sao bernardo do campo,SP
9610,-23.67,-46.57,sao bernardo do campo,SP
9684,-23.67,-46.6,sao bernardo do campo,SP
9669,-23.67,-46.61,sao bernardo do campo,SP
9671,-23.67,-46.61,sao bernardo do campo,SP
9661,-23.66,-46.6,sao bernardo do campo,SP
9604,-23.66,-46.57,sao bernardo do campo,SP
9601,-23.67,-46.56,sao bernardo do campo,SP
9695,-23.67,-46.57,são bernardo do campo,SP
9692,-23.67,-46.59,sao bernardo do campo,SP
9689,-23.67,-46.59,sao bernardo do campo,SP
9625,-23.66,-46.57,sao bernardo do campo,SP
9637,-23.65,-46.57,sao bernardo do campo,SP
9628,-23.66,-46.56,sao bernardo do campo,SP
9613,-23.67,-46.56,sao bernardo do campo,SP
9640,-23.66,-46.57,sao bernardo do campo,SP
9672,-23.66,-46.6,são bernardo do campo,SP
9633,-23.65,-46.57,sao bernardo do campo,SP
9615,-23.66,-46.56,sao bernardo do campo,SP
9631,-23.66,-46.56,sao bernardo do campo,SP
9639,-23.65,-46.58,sao bernardo do campo,SP
9600,-23.67,-46.55,sao bernardo do campo,SP
9651,-23.66,-46.58,sao bernardo do campo,SP
9614,-23.67,-46.56,sao bernardo do campo,SP
9612,-23.66,-46.57,sao bernardo do campo,SP
9665,-23.66,-46.61,sao bernardo do campo,SP
9609,-23.67,-46.57,sao bernardo do campo,SP
9680,-23.66,-46.58,são bernardo do campo,SP
9603,-23.66,-46.57,sao bernardo do campo,SP
9602,-23.66,-46.56,sao bernardo do campo,SP
9611,-23.66,-46.57,sao bernardo do campo,SP
9696,-23.67,-46.56,sao bernardo do campo,SP
9710,-23.71,-46.55,sao bernardo do campo,SP
9781,-23.73,-46.53,sao bernardo do campo,SP
9791,-23.75,-46.53,são bernardo do campo,SP
9721,-23.72,-46.55,sao bernardo do campo,SP
9780,-23.72,-46.54,sao bernardo do campo,SP
9770,-23.71,-46.55,são bernardo do campo,SP
9750,-23.69,-46.55,sao bernardo do campo,SP
9751,-23.69,-46.55,sao bernardo do campo,SP
9715,-23.71,-46.55,são bernardo do campo,SP
9726,-23.7,-46.56,sao bernardo do campo,SP
9771,-23.71,-46.54,sao bernardo do campo,SP
9720,-23.72,-46.55,sao bernardo do campo,SP
9725,-23.7,-46.56,sao bernardo do campo,SP
9784,-23.72,-46.52,sao bernardo do campo,SP
9785,-23.71,-46.53,sao bernardo do campo,SP
9792,-23.76,-46.53,sao bernardo do campo,SP
9790,-23.73,-46.55,sao bernardo do campo,SP
9760,-23.7,-46.55,sao bernardo do campo,SP
9732,-23.68,-46.56,sao bernardo do campo,SP
9761,-23.7,-46.53,sao bernardo do campo,SP
9783,-23.73,-46.53,sao bernardo do campo,SP
9765,-23.7,-46.56,sao bernardo do campo,SP
9782,-23.7,-46.57,sao bernardo do campo,SP
9762,-23.71,-46.52,sao bernardo do campo,SP
9772,-23.71,-46.53,sao bernardo do campo,SP
9861,-23.7,-46.58,sao bernardo do campo,SP
9851,-23.71,-46.59,sao bernardo do campo,SP
9811,-23.73,-46.56,sao bernardo do campo,SP
9820,-23.75,-46.55,sao bernardo do campo,SP
9854,-23.67,-46.59,sao bernardo do campo,SP
9895,-23.71,-46.57,sao bernardo do campo,SP
9842,-23.75,-46.58,são bernardo do campo,SP
9831,-23.79,-46.54,sao bernardo do campo,SP
9862,-23.71,-46.58,sao bernardo do campo,SP
9840,-23.74,-46.57,são bernardo do campo,SP
9853,-23.73,-46.59,são bernardo do campo,SP
9890,-23.7,-46.57,sao bernardo do campo,SP
9850,-23.72,-46.58,sao bernardo do campo,SP
9821,-23.75,-46.55,sao bernardo do campo,SP
9894,-23.68,-46.58,sao bernardo do campo,SP
9892,-23.69,-46.58,sao bernardo do campo,SP
9810,-23.72,-46.56,sao bernardo do campo,SP
9812,-23.72,-46.57,sao bernardo do campo,SP
9852,-23.73,-46.58,sao bernardo do campo,SP
9835,-23.83,-46.57,sao bernardo do campo,SP
9832,-23.77,-46.5,sao bernardo do campo,SP
9855,-23.73,-46.59,sao bernardo do campo,SP
9891,-23.69,-46.57,sao bernardo do campo,SP
9841,-23.75,-46.58,sao bernardo do campo,SP
9843,-23.78,-46.6,sao bernardo do campo,SP
9860,-23.7,-46.58,sao bernardo do campo,SP
9846,-23.76,-46.6,sao bernardo do campo,SP
9847,-23.7,-46.59,sao bernardo do campo,SP
9844,-23.76,-46.58,sao bernardo do campo,SP
9896,-23.7,-46.57,sao bernardo do campo,SP
9822,-23.78,-46.55,sao bernardo do campo,SP
9856,-23.74,-46.61,sao bernardo do campo,SP
9830,-23.83,-46.57,sao bernardo do campo,SP
9837,-23.81,-46.57,sao bernardo do campo,SP
9845,-23.75,-46.57,sao bernardo do campo,SP
9857,-23.73,-46.59,sao bernardo do campo,SP
9834,-23.81,-46.44,sao bernardo do campo,SP
9836,-23.81,-46.62,sao bernardo do campo,SP
9869,-23.72,-46.57,são bernardo do campo,SP
9838,-23.84,-46.56,sao bernardo do campo,SP
9920,-23.68,-46.62,diadema,SP
9991,-23.7,-46.61,diadema,SP
9961,-23.72,-46.6,diadema,SP
9973,-23.71,-46.61,diadema,SP
9990,-23.7,-46.62,diadema,SP
9940,-23.67,-46.61,diadema,SP
9930,-23.66,-46.62,diadema,SP
9941,-23.68,-46.61,diadema,SP
9912,-23.69,-46.61,diadema,SP
9931,-23.66,-46.63,diadema,SP
9910,-23.69,-46.63,diadema,SP
9942,-23.69,-46.6,diadema,SP
9911,-23.69,-46.61,diadema,SP
9993,-23.7,-46.62,diadema,SP
9962,-23.7,-46.6,diadema,SP
9950,-23.68,-46.58,diadema,SP
9971,-23.72,-46.63,diadema,SP
9951,-23.69,-46.6,diadema,SP
9932,-23.66,-46.62,diadema,SP
9980,-23.7,-46.61,diadema,SP
9913,-23.68,-46.63,diadema,SP
9960,-23.7,-46.59,diadema,SP
9981,-23.7,-46.61,diadema,SP
9970,-23.72,-46.61,diadema,SP
9974,-23.72,-46.61,diadema,SP
9921,-23.68,-46.61,diadema,SP
9943,-23.67,-46.6,diadema,SP
9972,-23.72,-46.62,diadema,SP
9992,-23.7,-46.62,diadema,SP
9963,-23.7,-46.6,diadema,SP
9914,-23.69,-46.63,diadema,SP
9952,-23.69,-46.6,diadema,SP
11085,-23.93,-46.35,santos,SP
11015,-23.96,-46.31,santos,SP
11045,-23.96,-46.32,santos,SP
11020,-23.96,-46.31,santos,SP
11065,-23.97,-46.34,santos,SP
11070,-23.96,-46.34,santos,SP
11030,-23.98,-46.31,santos,SP
11013,-23.93,-46.32,santos,SP
